,description,avg price,qtd,elasticity,date,revenue,perfect price,price difference,restaurant,profit
26,copo tinto palha canas,2.845625,16.0,0.24804611915141225,2022-09-01,45.53,3.55,0.7043749999999998,SUM,2.004387109374999
27,copo tinto papa figos,3.8306779661016948,59.0,0.09055207020212032,2019-09-01,226.01,4.18,0.34932203389830496,SUM,1.3381402183280662
28,couscous de legumes,11.3,13.0,1.2122992675686453,2021-09-01,146.9,25.0,13.7,SUM,154.81
29,falafel,5.86600583090379,85.75,0.09540763119859116,2022-09-01,503.01,6.43,0.56399416909621,SUM,3.308393084514106
30,fatayer,4.8945,20.0,0.34131320330305986,2022-09-01,97.89,6.57,1.6755000000000004,SUM,8.200734750000002
31,fattoush,5.380566037735849,53.0,0.14158813068371123,2019-09-01,285.17,6.14,0.7594339622641506,SUM,4.086184585261657
32,fig & honey,5.227142857142858,7.0,1.0414563709669091,2019-09-01,36.59,10.67,5.442857142857142,SUM,28.450591836734695
34,ginger ale,2.0325,8.0,0.3543360331563333,2019-09-01,16.26,2.75,0.7174999999999998,SUM,1.4583187499999997
35,halloumi,5.364634146341463,41.0,0.18248661041007014,2022-09-01,219.95,6.34,0.9753658536585368,SUM,5.232480963712077
36,hendrick's,7.3175,8.0,1.2756968868986316,2022-09-01,58.54,16.65,9.3325,SUM,68.29056874999999
37,hummus,4.8845535714285715,112.0,0.06082492835141804,2019-09-01,547.07,5.18,0.2954464285714282,SUM,1.443123907844386
38,hummus c/carne,5.8276,25.0,0.32510562036063534,2019-09-01,145.69,7.72,1.8923999999999994,SUM,11.028150239999997
39,imperial,1.741398446170921,225.25,0.010782217905727715,2022-09-01,392.25,1.76,0.01860155382907891,SUM,0.03239271693432276
40,infusao,3.0974285714285714,56.0,0.07714149028185473,2022-09-01,173.456,3.34,0.24257142857142844,SUM,0.7513476734693874
41,jarrinho (2-3 copos),6.098,5.0,1.7009524272077303,2022-09-01,30.49,16.47,10.372,SUM,63.248456
42,kafta,10.363777777777777,45.0,0.32120354517241806,2022-09-01,466.36999999999995,13.69,3.3262222222222224,SUM,34.47222795061728
43,kafta khishkhash,12.389285714285714,14.0,1.234221150206411,2021-09-01,173.45,27.68,15.290714285714285,SUM,189.4410280612245
44,kibbeh,4.786470588235295,85.0,0.07853644169561128,2022-09-01,406.85,5.16,0.37352941176470544,SUM,1.7878875432525934
45,labneh,4.1577419354838705,31.0,0.18705554536296026,2022-09-01,128.89,4.94,0.7822580645161299,SUM,3.2524271592091605
46,lahme,12.067272727272728,11.0,1.5299991677772296,2022-09-01,132.74,30.53,18.46272727272727,SUM,222.7947652892562
47,limonada com manjericao. limao e mel,2.432112676056338,71.0,0.04777493382245757,2019-09-01,172.68,2.55,0.11788732394366175,SUM,0.2867152549097396
48,makanek,6.113181818181818,22.0,0.3875425419511066,2022-09-01,134.49,8.48,2.366818181818182,SUM,14.46878987603306
49,margarita roma,5.797539149888143,17.88,0.4522212094713491,2022-09-01,103.66,8.42,2.6224608501118567,SUM,15.203819447572432
50,margarita spicy,5.574285714285715,7.0,1.1106211422555012,2022-09-01,39.02,11.77,6.195714285714285,SUM,34.53668163265306
